Exercício: 2019
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida
Tabela: Dívida Consolidada Líquida
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Financiamentos";14932951336,25
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Internos";4876617356,36
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Externos";10056333979,89
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Parcelamento e Renegociação de Dívidas";408533429,66
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"De Contribuições Previdenciárias";314777596,44
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"De Demais Contribuições Sociais";93490572,12
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Do FGTS";265261,1
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";5173368460,86
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Outras Dívidas";105367574,49
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";4308656440,79
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";3518192204,2
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";4008908201,8
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";490715997,6
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Demais Haveres Financeiros";790464236,59
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";21526711938,65
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";34525803568,62
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";74,83
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";62,35
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";69051607137,24
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";62146446423,52
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Passivo Atuarial";340853294242,64
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";1014449656,52
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"RP Não-Processados";600475911,06
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Dívida Contratual de PPP";595327549,11
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Até o 3º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";424453383,03
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";15880287527,59
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";15184157987,99
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";11622707532,18
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";4104347532,97
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";7518359999,21
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Reestruturação da Dívida de Estados e Municípios";3472204872,4
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";89245583,41
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";508185,31
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";82391070,32
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"De Demais Contribuições Sociais";6346327,78
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";524823896,99
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Outras Dívidas";171305642,61
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";1575031605,27
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";1493724952,01
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";3153010291,12
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";1659285339,11
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";81306653,26
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";14305255922,32
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";23131949692,05
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";68,65
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";61,84
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";46263899384,1
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";41637509445,69
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";244854832811,2
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Depósitos e Consignações Sem Contrapartida";947263780,37
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"SALDO DO EXERCÍCIO ANTERIOR";"Apropriação de Depósitos Judiciais - LC 151/2015";133746579,01
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";15840354008,79
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Dívida Contratual";15164115098,39
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Empréstimos";11613828409,85
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Internos";4003058127,93
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Externos";7610770281,92
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";3464516460,94
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";85770227,6
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"De Tributos";82800,3
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";79756168,2
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"De Demais Contribuições Sociais";5931259,1
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";500696794,88
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Outras Dívidas";175542115,52
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";3217791388,8
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";3139082881,17
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";3886416600,99
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";747333719,82
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Demais Haveres Financeiros";78708507,63
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";12622562619,99
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";23524192213,99
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";67,34
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";53,66
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";47048384427,98
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";42343545985,18
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Passivo Atuarial";-249705182503,08
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";1064716408,8
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 1º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";143210206,71
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";16026153154,19
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Dívida Contratual";15318042769,71
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Empréstimos";11775643755,29
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Internos";3895972355,07
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Externos";7879671400,22
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";3459926200,7
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";82472813,72
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"De Tributos";74229,74
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";77061976,26
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"De Demais Contribuições Sociais";5336607,72
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";524059035,7
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Outras Dívidas";184051348,78
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";3199266583,67
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";3115070875,93
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";3564099202,05
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";449028326,12
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Demais Haveres Financeiros";84195707,74
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";12826886570,52
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";24105660956,67
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";66,48
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";53,21
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";48211321913,34
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";43390189722,01
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Passivo Atuarial";249705182503,08
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";1051765725,03
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 2º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";156256448,78
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";15713771662,62
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Dívida Contratual";14948165668,41
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Empréstimos";11422419262,13
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Internos";3828889382,37
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Externos";7593529879,76
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";3446630290,61
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Parcelamento e Renegociação de Dívidas";79116115,67
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"De Tributos";71015,78
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"De Contribuições Previdenciárias";74116540,25
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"De Demais Contribuições Sociais";4928559,64
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";527313938,06
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Outras Dívidas";238292056,15
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";2456178741,33
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";2372595932,52
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";3390868077,97
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";1018272145,45
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Demais Haveres Financeiros";83582808,81
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";13257592921,29
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";25340299465,22
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";62,01
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";52,32
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";50680598930,44
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";45612539037,4
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Passivo Atuarial";249948117709,78
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";1291746542,38
Governo do Estado de Pernambuco;26;PE;Executivo;9496294;"Até o 3º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";168511505,18
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";4600967318,87
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";2594287866,51
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";618503799,09
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";276431351,9
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";342072447,19
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Reestruturação da Dívida de Estados e Municípios";1500964537,36
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Financiamentos";474819530,06
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";474819530,06
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";2006679452,36
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";1536670262,4
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";1294370165,81
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";1464682501,84
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";170312336,03
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";242300096,59
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";3064297056,47
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";9593439615,37
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";47,96
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";31,94
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";19186879230,74
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";17268191307,67
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";156488043,52
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Depósitos e Consignações Sem Contrapartida";333822725,99
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";78199930,97
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"SALDO DO EXERCÍCIO ANTERIOR";"Apropriação de Depósitos Judiciais - LC 151/2015";24806902,16
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";4463907800,42
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Dívida Contratual";2528814875,55
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Empréstimos";605593394,59
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Internos";272545397,6
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Externos";333047996,99
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";1495087864,03
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Financiamentos";428133616,93
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Internos";428133616,93
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";1935092924,87
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";2133372980,28
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";1879694634,57
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";1992739155,25
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";113044520,68
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Demais Haveres Financeiros";253678345,71
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";2330534820,14
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";9852087163,58
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";45,31
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";23,66
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";19704174327,16
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";17733756894,44
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Passivo Atuarial";156488043,52
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";343616695,31
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"RP Não-Processados";86049798,59
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 1º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";135132297,28
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";4375095992,94
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Dívida Contratual";2525394793,83
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Empréstimos";626657858,57
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Internos";279511304,00
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Externos";347146554,57
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";1500016954,14
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Financiamentos";398719981,12
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Internos";398719981,12
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";1849701199,11
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";2022986678,24
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";1757636565,99
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";1860445634,44
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";102809068,45
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"Demais Haveres Financeiros";265350112,25
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";2352109314,7
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";9954568640,94
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";43,95
Governo do Estado da Paraíba;25;PB;Executivo;3996496;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";23,63
